"feed_id","first_name","last_name","team","pos","pos1","pos2","games","total","average","price","full_name","player_name","number","career_games","dob","age","priced_avg","def","mid","ruc","fwd","scr","pos_scr","scr_pos","weight","scr_wgt","supercoach","adj_sc","injured"
1002264,"Hunter","Clark","STK","DEF MID","DEF","MID",13,958,73.69,401100,"Hunter Clark","H.Clark",11,60,1999-03-26,23,73.3,TRUE,FALSE,FALSE,FALSE,-1.585,-2.427,"DEF",0.261,-1.804762,64,73,"Injured"
294036,"George","Hewett","CAR","DEF MID","DEF","MID",20,1466,73.3,399000,"George Hewett","G.Hewett",29,119,1995-12-29,27,72.9,TRUE,FALSE,FALSE,FALSE,-1.619,-2.48,"DEF",0.261,-1.843721,106,105,""
1006096,"Xavier","Duursma","PTA","MID","MID",,9,647,71.89,391300,"Xavier Duursma","X.Duursma",7,49,2000-07-07,22,71.5,FALSE,TRUE,FALSE,FALSE,-1.737,-2.026,"MID",0.391,-1.849999,99,104,""
296422,"Callum","Wilkie","STK","DEF","DEF",,22,1610,73.18,398300,"Callum Wilkie","C.Wilkie",44,63,1996-03-10,26,72.8,TRUE,FALSE,FALSE,FALSE,-1.627,-2.494,"DEF",0.261,-1.853287,64,61,""
996765,"Tom","Papley","SYD","FWD","FWD",,22,1545,70.23,382300,"Tom Papley","T.Papley",11,121,1996-07-13,26,69.8,FALSE,FALSE,FALSE,TRUE,-1.88,-1.784,"FWD",0.261,-1.854944,,,
293813,"Tom J.","Lynch","RIC","FWD","FWD",,18,1261,70.06,381300,"Tom J. Lynch","T.J.Lynch",19,193,1992-10-31,30,69.7,FALSE,FALSE,FALSE,TRUE,-1.889,-1.798,"FWD",0.261,-1.865249,45,40,""
1008543,"Harry","Schoenberg","ADE","MID","MID",,22,1577,71.68,390200,"Harry Schoenberg","H.Schoenberg",26,30,2001-02-21,21,71.3,FALSE,TRUE,FALSE,FALSE,-1.754,-2.041,"MID",0.391,-1.866217,73,67,""
295446,"Sam","Collins","GCS","DEF","DEF",,19,1387,73,397300,"Sam Collins","S.Collins",25,59,1994-06-15,28,72.6,TRUE,FALSE,FALSE,FALSE,-1.644,-2.52,"DEF",0.261,-1.872636,40,47,""
250395,"Jack","Riewoldt","RIC","FWD","FWD",,22,1539,69.95,380800,"Jack Riewoldt","J.Riewoldt",8,307,1988-10-31,34,69.6,FALSE,FALSE,FALSE,TRUE,-1.897,-1.812,"FWD",0.261,-1.874815,82,76,""
291867,"Ben","Brown","MEL","FWD","FWD",,10,697,69.7,379400,"Ben Brown","B.Brown",50,133,1992-11-20,30,69.3,FALSE,FALSE,FALSE,TRUE,-1.922,-1.854,"FWD",0.261,-1.904252,60,62,""
240406,"Josh J.","Kennedy","WCE","FWD","FWD",,18,1254,69.67,379200,"Josh J. Kennedy","J.J.Kennedy",17,280,1987-08-25,35,69.3,FALSE,FALSE,FALSE,TRUE,-1.922,-1.854,"FWD",0.261,-1.904252,16,16,""
295584,"Bradley","Hill","STK","DEF","DEF",,22,1596,72.55,394900,"Bradley Hill","B.Hill",8,189,1993-07-09,29,72.1,TRUE,FALSE,FALSE,FALSE,-1.686,-2.587,"DEF",0.261,-1.921161,113,99,""
1007102,"Mark","O'Connor","GEE","DEF MID","DEF","MID",13,942,72.46,394400,"Mark O'Connor","M.O'Connor",42,68,1997-01-17,25,72,TRUE,FALSE,FALSE,FALSE,-1.695,-2.6,"DEF",0.261,-1.931205,,,
993979,"Sam","Powell-Pepper","PTA","FWD MID","FWD","MID",14,972,69.43,377900,"Sam Powell-Pepper","S.Powell-Pepper",2,95,1998-01-08,24,69,FALSE,FALSE,FALSE,TRUE,-1.947,-1.896,"FWD",0.261,-1.933689,,,
291978,"Harry","Cunningham","SYD","DEF","DEF",,20,1447,72.35,393800,"Harry Cunningham","H.Cunningham",7,151,1993-12-06,29,71.9,TRUE,FALSE,FALSE,FALSE,-1.703,-2.614,"DEF",0.261,-1.940771,0,0,""
290797,"Alex","Keath","WBD","DEF","DEF",,20,1446,72.3,393500,"Alex Keath","A.Keath",42,70,1992-01-20,30,71.9,TRUE,FALSE,FALSE,FALSE,-1.703,-2.614,"DEF",0.261,-1.940771,14,25,"Injured"
291357,"Gary","Rohan","GEE","FWD","FWD",,18,1245,69.17,376500,"Gary Rohan","G.Rohan",23,166,1991-06-07,31,68.8,FALSE,FALSE,FALSE,TRUE,-1.964,-1.924,"FWD",0.261,-1.95356,,,
291975,"Jarrod","Witts","GCS","RUC","RUC",,3,262,87.33,380300,"Jarrod Witts","J.Witts",28,122,1992-09-13,30,69.5,FALSE,FALSE,TRUE,FALSE,-1.905,-2.555,"RUC",0.087,-1.96155,97,140,""
990609,"Charlie","Cameron","BRL","FWD","FWD",,22,1519,69.05,375800,"Charlie Cameron","C.Cameron",23,154,1994-07-05,28,68.7,FALSE,FALSE,FALSE,TRUE,-1.973,-1.938,"FWD",0.261,-1.963865,94,85,""
294125,"Nathan","Wilson","FRE","DEF","DEF",,18,1294,71.89,391300,"Nathan Wilson","N.Wilson",14,148,1993-01-07,29,71.5,TRUE,FALSE,FALSE,FALSE,-1.737,-2.667,"DEF",0.261,-1.97973,70,130,"Injured"
1008198,"Tom","McCartin","SYD","DEF","DEF",,21,1508,71.81,390900,"Tom McCartin","T.McCartin",30,70,1999-12-30,23,71.4,TRUE,FALSE,FALSE,FALSE,-1.745,-2.68,"DEF",0.261,-1.989035,50,43,""
280012,"Jordan","Roughead","COL","DEF","DEF",,21,1504,71.62,389800,"Jordan Roughead","J.Roughead",23,199,1990-11-03,32,71.2,TRUE,FALSE,FALSE,FALSE,-1.762,-2.707,"DEF",0.261,-2.008645,,,
1002228,"Lachie","Fogarty","CAR","FWD","FWD",,16,1098,68.63,373500,"Lachie Fogarty","L.Fogarty",8,39,1999-04-01,23,68.2,FALSE,FALSE,FALSE,TRUE,-2.015,-2.008,"FWD",0.261,-2.013173,,,
280819,"Dylan","Grimes","RIC","DEF","DEF",,21,1501,71.48,389100,"Dylan Grimes","D.Grimes",2,194,1991-07-16,31,71.1,TRUE,FALSE,FALSE,FALSE,-1.771,-2.72,"DEF",0.261,-2.018689,49,80,"Injured"
996487,"Tom","Phillips","HAW","MID","MID",,22,1535,69.77,379800,"Tom Phillips","T.Phillips",21,111,1996-05-07,26,69.4,FALSE,TRUE,FALSE,FALSE,-1.914,-2.19,"MID",0.391,-2.021916,87,83,""
1008541,"Kysaiah","Pickett","MEL","FWD","FWD",,22,1503,68.32,371900,"Kysaiah Pickett","K.Pickett",36,40,2001-06-02,21,67.9,FALSE,FALSE,FALSE,TRUE,-2.04,-2.05,"FWD",0.261,-2.04261,59,57,""
298111,"Jeremy","Finlayson","PTA","FWD","FWD",,13,888,68.31,371800,"Jeremy Finlayson","J.Finlayson",11,68,1996-02-09,26,67.9,FALSE,FALSE,FALSE,TRUE,-2.04,-2.05,"FWD",0.261,-2.04261,89,86,""
291720,"Will","Hoskin-Elliott","COL","MID","MID",,20,1389,69.45,378000,"Will Hoskin-Elliott","W.Hoskin-Elliott",32,157,1993-09-02,29,69.1,FALSE,TRUE,FALSE,FALSE,-1.939,-2.214,"MID",0.391,-2.046525,57,56,""
296190,"Jack","Martin","CAR","FWD","FWD",,11,750,68.18,371100,"Jack Martin","J.Martin",21,123,1995-01-29,27,67.8,FALSE,FALSE,FALSE,TRUE,-2.049,-2.064,"FWD",0.261,-2.052915,34,41,""
280990,"Steven","Motlop","PTA","FWD","FWD",,17,1153,67.82,369200,"Steven Motlop","S.Motlop",6,204,1991-03-12,31,67.4,FALSE,FALSE,FALSE,TRUE,-2.082,-2.12,"FWD",0.261,-2.091918,,,
1012014,"Chad","Warner","SYD","MID","MID",,12,826,68.83,374700,"Chad Warner","C.Warner",1,15,2001-05-19,21,68.5,FALSE,TRUE,FALSE,FALSE,-1.99,-2.26,"MID",0.391,-2.09557,94,96,""
1011659,"Tom","Powell","NTH","FWD MID","FWD","MID",13,880,67.69,368500,"Tom Powell","T.Powell",24,13,2002-03-02,20,67.3,FALSE,FALSE,FALSE,TRUE,-2.091,-2.134,"FWD",0.261,-2.102223,38,43,""
1013409,"James","Jordon","MEL","MID","MID",,21,1441,68.62,373500,"James Jordon","J.Jordon",23,22,2000-12-20,22,68.2,FALSE,TRUE,FALSE,FALSE,-2.015,-2.284,"MID",0.391,-2.120179,29,29,""
1001438,"Bayley","Fritsch","MEL","FWD","FWD",,21,1418,67.52,367500,"Bayley Fritsch","B.Fritsch",31,86,1996-12-06,26,67.1,FALSE,FALSE,FALSE,TRUE,-2.107,-2.162,"FWD",0.261,-2.121355,80,69,""
294504,"Tom","Clurey","PTA","DEF","DEF",,11,774,70.36,383000,"Tom Clurey","T.Clurey",17,112,1994-03-23,28,70,TRUE,FALSE,FALSE,FALSE,-1.863,-2.867,"DEF",0.261,-2.125044,43,35,""
997033,"Brennan","Cox","FRE","DEF","DEF",,12,844,70.33,382800,"Brennan Cox","B.Cox",36,59,1998-08-13,24,69.9,TRUE,FALSE,FALSE,FALSE,-1.872,-2.88,"DEF",0.261,-2.135088,75,70,""
296355,"Luke","McDonald","NTH","MID","MID",,11,752,68.36,372100,"Luke McDonald","L.McDonald",11,137,1995-02-09,27,68,FALSE,TRUE,FALSE,FALSE,-2.032,-2.3,"MID",0.391,-2.136788,107,94,""
1000072,"John","Noble","COL","DEF","DEF",,22,1539,69.95,380800,"John Noble","J.Noble",9,44,1997-03-25,25,69.6,TRUE,FALSE,FALSE,FALSE,-1.897,-2.92,"DEF",0.261,-2.164003,85,83,""
994077,"Mabior","Chol","GCS","RUC","RUC",,10,675,67.5,367400,"Mabior Chol","M.Chol",1,33,1997-01-29,25,67.1,FALSE,FALSE,TRUE,FALSE,-2.107,-2.763,"RUC",0.087,-2.164072,34,72,"Injured"
1005054,"Josh","Daicos","COL","MID","MID",,17,1154,67.88,369500,"Josh Daicos","J.Daicos",7,52,1998-11-26,24,67.5,FALSE,TRUE,FALSE,FALSE,-2.074,-2.339,"MID",0.391,-2.177615,86,74,""
291492,"Josh","Bruce","WBD","FWD","FWD",,20,1338,66.9,364100,"Josh Bruce","J.Bruce",17,150,1992-06-08,30,66.5,FALSE,FALSE,FALSE,TRUE,-2.158,-2.246,"FWD",0.261,-2.180968,,,
293854,"Matt","Taberner","FRE","FWD","FWD",,16,1069,66.81,363700,"Matt Taberner","M.Taberner",20,103,1993-06-17,29,66.4,FALSE,FALSE,FALSE,TRUE,-2.166,-2.26,"FWD",0.261,-2.190534,77,67,""
293651,"Hayden","Crozier","WBD","DEF","DEF",,10,697,69.7,379400,"Hayden Crozier","H.Crozier",9,135,1993-12-24,29,69.3,TRUE,FALSE,FALSE,FALSE,-1.922,-2.96,"DEF",0.261,-2.192918,96,92,""
1008882,"Charlie","Ballard","GCS","DEF","DEF",,21,1463,69.67,379200,"Charlie Ballard","C.Ballard",10,69,1999-07-23,23,69.3,TRUE,FALSE,FALSE,FALSE,-1.922,-2.96,"DEF",0.261,-2.192918,66,65,""
997100,"Will","Hayward","SYD","FWD","FWD",,18,1196,66.44,361700,"Will Hayward","W.Hayward",9,88,1998-10-26,24,66.1,FALSE,FALSE,FALSE,TRUE,-2.192,-2.302,"FWD",0.261,-2.22071,60,51,""
298279,"Angus","Brayshaw","MEL","MID","MID",,22,1480,67.27,366200,"Angus Brayshaw","A.Brayshaw",10,120,1996-01-09,26,66.9,FALSE,TRUE,FALSE,FALSE,-2.124,-2.386,"MID",0.391,-2.226442,50,48,""
1000061,"Callum","Coleman-Jones","NTH","RUC FWD","RUC","FWD",8,531,66.38,361300,"Callum Coleman-Jones","C.Coleman-Jones",40,9,1999-06-13,23,66,FALSE,FALSE,TRUE,TRUE,-2.2,-2.316,"FWD",0.261,-2.230276,,,
296041,"Tim","O'Brien","WBD","DEF FWD","DEF","FWD",18,1192,66.22,360500,"Tim O'Brien","T.O'Brien",23,96,1994-03-28,28,65.9,TRUE,FALSE,FALSE,TRUE,-2.209,-2.329,"FWD",0.261,-2.24032,,,
281078,"Liam","Jones","CAR","DEF","DEF",,19,1312,69.05,375900,"Liam Jones","L.Jones",14,161,1991-02-24,31,68.7,TRUE,FALSE,FALSE,FALSE,-1.973,-3.04,"DEF",0.261,-2.251487,,,
992059,"Sam","Switkowski","FRE","FWD","FWD",,12,793,66.08,359700,"Sam Switkowski","S.Switkowski",39,32,1996-11-20,26,65.7,FALSE,FALSE,FALSE,TRUE,-2.225,-2.357,"FWD",0.261,-2.259452,77,87,""
290623,"Josh","Caddy","RIC","MID","MID",,6,445,74.17,363300,"Josh Caddy","J.Caddy",22,169,1992-09-28,30,66.4,FALSE,TRUE,FALSE,FALSE,-2.166,-2.425,"MID",0.391,-2.267269,,,
1000887,"Mitch","Lewis","HAW","FWD","FWD",,14,922,65.86,358500,"Mitch Lewis","M.Lewis",2,36,1998-10-14,24,65.5,FALSE,FALSE,FALSE,TRUE,-2.242,-2.385,"FWD",0.261,-2.279323,59,52,""
291773,"Jack","Newnes","CAR","MID","MID",,19,1264,66.53,362100,"Jack Newnes","J.Newnes",32,191,1993-02-24,29,66.1,FALSE,TRUE,FALSE,FALSE,-2.192,-2.448,"MID",0.391,-2.292096,,,
1006136,"Lachlan","Sholl","ADE","MID","MID",,18,1196,66.44,361700,"Lachlan Sholl","L.Sholl",38,26,2000-03-07,22,66.1,FALSE,TRUE,FALSE,FALSE,-2.192,-2.448,"MID",0.391,-2.292096,67,58,""
993771,"Marlion","Pickett","RIC","MID","MID",,18,1196,66.44,361700,"Marlion Pickett","M.Pickett",50,40,1992-01-06,30,66.1,FALSE,TRUE,FALSE,FALSE,-2.192,-2.448,"MID",0.391,-2.292096,,,
1001024,"Ned","Reeves","HAW","RUC","RUC",,5,412,82.4,358800,"Ned Reeves","N.Reeves",37,5,1998-10-31,24,65.5,FALSE,FALSE,TRUE,FALSE,-2.242,-2.902,"RUC",0.087,-2.29942,41,59,""
291783,"Dylan","Shiel","ESS","MID","MID",,7,516,73.71,361100,"Dylan Shiel","D.Shiel",9,181,1993-03-09,29,66,FALSE,TRUE,FALSE,FALSE,-2.2,-2.456,"MID",0.391,-2.300096,,,
294737,"Callum","Sinclair","SYD","RUC FWD","RUC","FWD",4,328,82,357100,"Callum Sinclair","C.Sinclair",18,118,1989-09-23,33,65.2,FALSE,FALSE,TRUE,TRUE,-2.267,-2.427,"FWD",0.261,-2.30876,,,
297473,"Jake","Kelly","ESS","DEF","DEF",,20,1370,68.5,372900,"Jake Kelly","J.Kelly",8,110,1995-01-21,27,68.1,TRUE,FALSE,FALSE,FALSE,-2.023,-3.12,"DEF",0.261,-2.309317,,,
1003130,"Patrick","Lipinski","COL","MID","MID",,9,595,66.11,359900,"Patrick Lipinski","P.Lipinski",1,56,1998-07-17,24,65.7,FALSE,TRUE,FALSE,FALSE,-2.225,-2.479,"MID",0.391,-2.324314,0,0,"Injured"
1001028,"Jack","Silvagni","CAR","FWD","FWD",,15,980,65.33,355600,"Jack Silvagni","J.Silvagni",1,78,1997-12-17,25,65,FALSE,FALSE,FALSE,TRUE,-2.284,-2.455,"FWD",0.261,-2.328631,18,36,""
291351,"Jack","Gunston","HAW","FWD","FWD",,1,22,22,355200,"Jack Gunston","J.Gunston",19,208,1991-10-16,31,64.9,FALSE,FALSE,FALSE,TRUE,-2.293,-2.469,"FWD",0.261,-2.338936,50,46,""
295067,"James","Aish","FRE","DEF","DEF",,22,1500,68.18,371100,"James Aish","J.Aish",11,120,1995-11-08,27,67.8,TRUE,FALSE,FALSE,FALSE,-2.049,-3.16,"DEF",0.261,-2.338971,,,
999326,"Brad","Close","GEE","FWD","FWD",,19,1238,65.16,354700,"Brad Close","B.Close",45,31,1998-07-30,24,64.8,FALSE,FALSE,FALSE,TRUE,-2.301,-2.483,"FWD",0.261,-2.348502,48,46,""
297456,"Nick","Holman","GCS","FWD","FWD",,16,1042,65.13,354500,"Nick Holman","N.Holman",7,71,1995-05-29,27,64.8,FALSE,FALSE,FALSE,TRUE,-2.301,-2.483,"FWD",0.261,-2.348502,78,78,""
290675,"Daniel","Lloyd","GWS","FWD","FWD",,14,911,65.07,354200,"Daniel Lloyd","D.Lloyd",38,69,1992-02-18,30,64.7,FALSE,FALSE,FALSE,TRUE,-2.31,-2.497,"FWD",0.261,-2.358807,28,66,"Injured"
1009380,"Jeremy","Sharp","GCS","MID","MID",,9,589,65.44,356200,"Jeremy Sharp","J.Sharp",37,11,2001-08-13,21,65.1,FALSE,TRUE,FALSE,FALSE,-2.276,-2.526,"MID",0.391,-2.37375,,,
1011437,"Harry","Edwards","WCE","DEF","DEF",,10,678,67.8,369000,"Harry Edwards","H.Edwards",42,11,2000-10-01,22,67.4,TRUE,FALSE,FALSE,FALSE,-2.082,-3.214,"DEF",0.261,-2.377452,,,
1002583,"Sydney","Stack","RIC","DEF","DEF",,7,527,75.29,368800,"Sydney Stack","S.Stack",44,33,2000-04-28,22,67.4,TRUE,FALSE,FALSE,FALSE,-2.082,-3.214,"DEF",0.261,-2.377452,,,
999827,"Zac","Fisher","CAR","FWD","FWD",,10,649,64.9,353300,"Zac Fisher","Z.Fisher",25,73,1998-06-15,24,64.5,FALSE,FALSE,FALSE,TRUE,-2.326,-2.525,"FWD",0.261,-2.377939,120,109,""
998195,"Tom","Highmore","STK","DEF","DEF",,12,812,67.67,368300,"Tom Highmore","T.Highmore",34,12,1998-02-24,24,67.3,TRUE,FALSE,FALSE,FALSE,-2.091,-3.227,"DEF",0.261,-2.387496,,,
291509,"Adam","Kennedy","GWS","MID","MID",,9,586,65.11,354400,"Adam Kennedy","A.Kennedy",40,132,1992-07-12,30,64.7,FALSE,TRUE,FALSE,FALSE,-2.31,-2.558,"MID",0.391,-2.406968,,,
291771,"Devon","Smith","ESS","FWD","FWD",,19,1226,64.53,351200,"Devon Smith","D.Smith",5,173,1993-05-20,29,64.2,FALSE,FALSE,FALSE,TRUE,-2.352,-2.567,"FWD",0.261,-2.408115,55,52,""
293738,"Sam","Frost","HAW","DEF","DEF",,22,1483,67.41,366900,"Sam Frost","S.Frost",8,129,1993-08-28,29,67,TRUE,FALSE,FALSE,FALSE,-2.116,-3.267,"DEF",0.261,-2.416411,21,18,""
290757,"Jimmy","Webster","STK","DEF","DEF",,20,1344,67.2,365800,"Jimmy Webster","J.Webster",29,113,1993-06-28,29,66.8,TRUE,FALSE,FALSE,FALSE,-2.133,-3.294,"DEF",0.261,-2.436021,75,75,""
1004998,"Todd","Marshall","PTA","FWD","FWD",,18,1157,64.28,349900,"Todd Marshall","T.Marshall",4,57,1998-10-08,24,63.9,FALSE,FALSE,FALSE,TRUE,-2.377,-2.609,"FWD",0.261,-2.437552,47,50,""
1000963,"Harry","Morrison","HAW","FWD MID","FWD","MID",14,899,64.21,349500,"Harry Morrison","H.Morrison",1,56,1998-11-12,24,63.8,FALSE,FALSE,FALSE,TRUE,-2.385,-2.623,"FWD",0.261,-2.447118,74,64,""
281007,"Michael","Walters","FRE","FWD","FWD",,16,1027,64.19,349400,"Michael Walters","M.Walters",10,180,1991-01-07,31,63.8,FALSE,FALSE,FALSE,TRUE,-2.385,-2.623,"FWD",0.261,-2.447118,112,115,""
298265,"Daniel","McKenzie","STK","MID","MID",,12,775,64.58,351500,"Daniel McKenzie","D.McKenzie",36,61,1996-05-17,26,64.2,FALSE,TRUE,FALSE,FALSE,-2.352,-2.597,"MID",0.391,-2.447795,21,30,""
1011803,"Cody","Weightman","WBD","FWD","FWD",,13,833,64.08,348800,"Cody Weightman","C.Weightman",19,19,2001-01-15,21,63.7,FALSE,FALSE,FALSE,TRUE,-2.394,-2.637,"FWD",0.261,-2.457423,68,68,""
994599,"Riley","Bonner","PTA","DEF MID","DEF","MID",12,803,66.92,364200,"Riley Bonner","R.Bonner",26,66,1997-03-07,25,66.5,TRUE,FALSE,FALSE,FALSE,-2.158,-3.334,"DEF",0.261,-2.464936,102,93,""
998484,"Cameron","Zurhaar","NTH","FWD","FWD",,20,1279,63.95,348100,"Cameron Zurhaar","C.Zurhaar",44,64,1998-05-22,24,63.6,FALSE,FALSE,FALSE,TRUE,-2.402,-2.651,"FWD",0.261,-2.466989,,,
296035,"Trent","Dumont","PTA","MID","MID",,14,898,64.14,349100,"Trent Dumont","T.Dumont",14,113,1995-06-30,27,63.8,FALSE,TRUE,FALSE,FALSE,-2.385,-2.628,"MID",0.391,-2.480013,,,
296294,"Blake","Acres","FRE","MID","MID",,18,1154,64.11,349000,"Blake Acres","B.Acres",9,100,1995-10-07,27,63.8,FALSE,TRUE,FALSE,FALSE,-2.385,-2.628,"MID",0.391,-2.480013,101,97,""
1010841,"Jack","Madgen","COL","DEF","DEF",,18,1199,66.61,362600,"Jack Madgen","J.Madgen",44,39,1993-04-25,29,66.2,TRUE,FALSE,FALSE,FALSE,-2.183,-3.374,"DEF",0.261,-2.493851,47,40,""
295340,"Mason","Wood","STK","FWD","FWD",,7,495,70.71,346400,"Mason Wood","M.Wood",32,72,1993-09-13,29,63.3,FALSE,FALSE,FALSE,TRUE,-2.427,-2.693,"FWD",0.261,-2.496426,102,102,""
1004385,"Oscar","Allen","WCE","FWD","FWD",,21,1336,63.62,346300,"Oscar Allen","O.Allen",12,59,1999-03-19,23,63.3,FALSE,FALSE,FALSE,TRUE,-2.427,-2.693,"FWD",0.261,-2.496426,,,
1002245,"Noah","Balta","RIC","DEF","DEF",,14,930,66.43,361600,"Noah Balta","N.Balta",21,46,1999-10-23,23,66.1,TRUE,FALSE,FALSE,FALSE,-2.192,-3.387,"DEF",0.261,-2.503895,121,129,""
998134,"Josh","Battle","STK","FWD","FWD",,14,890,63.57,346000,"Josh Battle","J.Battle",26,54,1998-09-01,24,63.2,FALSE,FALSE,FALSE,TRUE,-2.436,-2.707,"FWD",0.261,-2.506731,80,75,""
1009378,"Trent","Rivers","MEL","DEF","DEF",,22,1460,66.36,361200,"Trent Rivers","T.Rivers",24,35,2001-07-30,21,66,TRUE,FALSE,FALSE,FALSE,-2.2,-3.4,"DEF",0.261,-2.5132,,,
294092,"Anthony","McDonald-Tipungwuti","ESS","FWD","FWD",,20,1269,63.45,345400,"Anthony McDonald-Tipungwuti","A.McDonald-Tipungwuti",43,128,1993-04-22,29,63.1,FALSE,FALSE,FALSE,TRUE,-2.444,-2.721,"FWD",0.261,-2.516297,,,
1009385,"Deven","Robertson","BRL","MID","MID",,15,946,63.07,343300,"Deven Robertson","D.Robertson",2,16,2001-06-30,21,62.7,FALSE,TRUE,FALSE,FALSE,-2.478,-2.714,"MID",0.391,-2.570276,34,49,"Injured"
1009208,"Matt","Rowell","GCS","MID","MID",,12,756,63,342900,"Matt Rowell","M.Rowell",18,17,2001-07-01,21,62.6,FALSE,TRUE,FALSE,FALSE,-2.486,-2.722,"MID",0.391,-2.578276,121,121,""
298280,"Jayden","Laverde","ESS","DEF","DEF",,22,1445,65.68,357500,"Jayden Laverde","J.Laverde",15,71,1996-04-12,26,65.3,TRUE,FALSE,FALSE,FALSE,-2.259,-3.494,"DEF",0.261,-2.581335,55,55,""
270325,"Robbie","Tarrant","RIC","DEF","DEF",,10,653,65.3,355400,"Robbie Tarrant","R.Tarrant",6,174,1989-04-25,33,64.9,TRUE,FALSE,FALSE,FALSE,-2.293,-3.547,"DEF",0.261,-2.620294,57,47,""
1006152,"Jordan","Clark","FRE","MID","MID",,8,497,62.13,338200,"Jordan Clark","J.Clark",6,29,2000-10-16,22,61.8,FALSE,TRUE,FALSE,FALSE,-2.554,-2.785,"MID",0.391,-2.644321,103,96,""
993828,"Rhys","Mathieson","BRL","MID","MID",,10,620,62,337500,"Rhys Mathieson","R.Mathieson",36,59,1997-01-10,25,61.7,FALSE,TRUE,FALSE,FALSE,-2.562,-2.792,"MID",0.391,-2.65193,,,
998215,"Will","Setterfield","CAR","MID","MID",,8,496,62,337500,"Will Setterfield","W.Setterfield",43,44,1998-02-05,24,61.7,FALSE,TRUE,FALSE,FALSE,-2.562,-2.792,"MID",0.391,-2.65193,52,46,""
1004364,"Liam","Ryan","WCE","FWD","FWD",,14,868,62,337500,"Liam Ryan","L.Ryan",1,71,1996-10-02,26,61.7,FALSE,FALSE,FALSE,TRUE,-2.562,-2.917,"FWD",0.261,-2.654655,61,67,""
271015,"Matt","de Boer","GWS","MID FWD","MID","FWD",9,558,62,337500,"Matt de Boer","M.de Boer",24,212,1990-03-10,32,61.7,FALSE,FALSE,FALSE,TRUE,-2.562,-2.917,"FWD",0.261,-2.654655,,,
1004938,"Gryan","Miers","GEE","FWD","FWD",,12,743,61.92,337000,"Gryan Miers","G.Miers",32,64,1999-03-30,23,61.6,FALSE,FALSE,FALSE,TRUE,-2.571,-2.931,"FWD",0.261,-2.66496,,,
1006143,"Max","King","STK","FWD","FWD",,20,1236,61.8,336400,"Max King","M.King",12,38,2000-07-07,22,61.5,FALSE,FALSE,FALSE,TRUE,-2.579,-2.945,"FWD",0.261,-2.674526,89,84,""
1000981,"Daniel","Rioli","RIC","DEF FWD","DEF","FWD",18,1111,61.72,336000,"Daniel Rioli","D.Rioli",17,115,1997-04-16,25,61.4,TRUE,FALSE,FALSE,TRUE,-2.587,-2.959,"FWD",0.261,-2.684092,79,78,""
296334,"Orazio","Fantasia","PTA","FWD","FWD",,13,800,61.54,335000,"Orazio Fantasia","O.Fantasia",13,98,1995-09-14,27,61.2,FALSE,FALSE,FALSE,TRUE,-2.604,-2.986,"FWD",0.261,-2.703702,,,
997316,"Lewis","Young","CAR","DEF RUC","DEF","RUC",7,427,61,332000,"Lewis Young","L.Young",33,26,1998-12-20,24,60.7,TRUE,FALSE,TRUE,FALSE,-2.646,-3.318,"RUC",0.087,-2.704464,83,65,""
1009191,"Miles","Bergman","PTA","MID","MID",,19,1165,61.32,333800,"Miles Bergman","M.Bergman",14,22,2001-10-18,21,61,FALSE,TRUE,FALSE,FALSE,-2.621,-2.847,"MID",0.391,-2.709366,,,
1015889,"Max","Holmes","GEE","FWD MID","FWD","MID",7,430,61.43,334400,"Max Holmes","M.Holmes",9,9,2002-08-29,20,61.1,FALSE,FALSE,FALSE,TRUE,-2.613,-3,"FWD",0.261,-2.714007,95,93,""
270935,"Michael","Hurley","ESS","DEF","DEF",,0,0,0,349600,"Michael Hurley","M.Hurley",18,195,1990-06-01,32,63.9,TRUE,FALSE,FALSE,FALSE,-2.377,-3.681,"DEF",0.261,-2.717344,,,
294592,"Kamdyn","McIntosh","RIC","MID","MID",,17,1039,61.12,332700,"Kamdyn McIntosh","K.McIntosh",33,127,1994-04-03,28,60.8,FALSE,TRUE,FALSE,FALSE,-2.638,-2.863,"MID",0.391,-2.725975,94,91,""
998130,"Ben","Ainsworth","GCS","FWD","FWD",,17,1033,60.76,330800,"Ben Ainsworth","B.Ainsworth",9,74,1998-02-10,24,60.4,FALSE,FALSE,FALSE,TRUE,-2.672,-3.098,"FWD",0.261,-2.783186,115,118,""
1008550,"Will","Day","HAW","DEF","DEF",,5,397,79.4,345700,"Will Day","W.Day",12,16,2001-06-05,21,63.2,TRUE,FALSE,FALSE,FALSE,-2.436,-3.774,"DEF",0.261,-2.785218,,,
998529,"Ivan","Soldo","RIC","RUC","RUC",,0,0,0,326600,"Ivan Soldo","I.Soldo",20,36,1996-04-14,26,59.7,FALSE,FALSE,TRUE,FALSE,-2.731,-3.405,"RUC",0.087,-2.789638,73,95,"Injured"
298144,"Sam","Naismith","SYD","RUC","RUC",,0,0,0,326600,"Sam Naismith","S.Naismith",10,29,1992-07-16,30,59.7,FALSE,FALSE,TRUE,FALSE,-2.731,-3.405,"RUC",0.087,-2.789638,,,
1008384,"Riley","Thilthorpe","ADE","FWD","FWD",,14,847,60.5,329300,"Riley Thilthorpe","R.Thilthorpe",7,14,2002-07-07,20,60.2,FALSE,FALSE,FALSE,TRUE,-2.688,-3.126,"FWD",0.261,-2.802318,92,88,""
